PID,NAME,AGE,T,YR,TM,G,GS,W,L,WLP,CG,ShO,IP,H,R,ER,TBB,IBB,SO,ERA,GF,SV,HR,HB,BK,WP,SO/BB,H/9,SO/9,BB/9,HR/9,BR/9,RAA,WAA,WAAadj,WAR,RAR,waaWL%,162WL%
u44,"Urbina, Ugueth",28,R,2002,BOS,61,0,1,6,0.143,0,40,60,44,21,20,20,5,71,3,55,40,8,0,1,3,3.55,6.6,10.7,3,1.2,9.6,7,0.7,0.1,1.4,14,0.511,0.504
u44,"Urbina, Ugueth",29,R,2003,FLA,72,0,3,4,0.429,0,32,77,56,25,24,31,2,78,2.81,48,32,8,0,1,4,2.52,6.5,9.1,3.6,0.9,10.17,7,0.7,0.2,1.2,10,0.522,0.504
u44,"Urbina, Ugueth",30,R,2004,DET-min,2,0,0,0,,0,0,2,3,3,0,0,0,1,0,0,0,0,0,0,0,,13.5,4.5,0,0,13.5,,,,,,,
u44,"Urbina, Ugueth",30,R,2004,DET,54,0,4,6,0.4,0,21,54,38,28,27,32,3,56,4.5,46,21,7,3,0,2,1.75,6.3,9.3,5.3,1.2,12.17,-1,-0.1,-0.1,0.4,6,0.498,0.499
u44,"Urbina, Ugueth",31,R,2005,PHI,81,0,5,6,0.455,0,10,79.2,56,34,32,39,4,97,3.62,22,10,12,1,0,1,2.49,6.3,11,4.4,1.4,10.91,0,0,-0.1,0.3,3,0.502,0.5
u44,"Urbina, Ugueth",39,R,2013,CCS-min,10,0,0,0,,0,0,7,5,5,3,8,0,6,3.86,1,0,1,0,0,0,0.75,6.4,7.7,10.3,1.3,16.71,,,,,,,
u45,"Urdaneta, Lino",19,R,1999,LAD-min,27,5,5,4,0.556,0,0,67,74,42,36,20,1,43,4.84,6,0,10,6,3,3,2.15,9.9,5.8,2.7,1.3,13.43,,,,,,,
u45,"Urdaneta, Lino",20,R,2000,LAD-min,27,5,5,4,0.556,0,1,78,103,60,47,24,1,40,5.42,7,1,7,3,0,6,1.67,11.9,4.6,2.8,0.8,15,,,,,,,
u45,"Urdaneta, Lino",21,R,2001,LAD-min,10,4,1,2,0.333,0,0,23.2,31,23,20,11,0,16,7.61,3,0,7,3,0,2,1.45,11.8,6.1,4.2,2.7,17.46,,,,,,,
u45,"Urdaneta, Lino",22,R,2002,LAD-min,53,0,2,2,0.5,0,32,53.1,42,15,14,18,3,31,2.36,50,32,3,2,0,3,1.72,7.1,5.2,3,0.5,10.51,,,,,,,
