PID,NAME,AGE,B,YR,TM,POS,G,PA,AB,R,H,2B,3B,HR,RBI,RP,TBB,IBB,SO,SB,CS,SBP,AVG,OBP,SLG,OPS,SH,SF,HBP,TB,GDP,OPS+,RCbasic,RCsb,RCtech,RAA,WAA,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR
b24,"Baez, Kevin",23,R,1990,NYM,SS,5,12,12,0,2,1,0,0,0,0,0,0,0,0,0,,0.167,0.167,0.25,0.417,0,0,0,3,2,13,0.5,0.5,0,-1,-0.1,-1,-0.1,0.471,0.499,-0.2,0.1,-1
b24,"Baez, Kevin",24,R,1991,NYM-min,,65,235,210,18,36,8,0,0,13,31,12,1,32,0,1,0,0.171,0.226,0.21,0.436,5,4,4,44,5,,9.5135135135,9.3153153153,2203.4199148936,,,,,,,,,
b24,"Baez, Kevin",25,R,1992,NYM-min,,109,379,352,30,83,16,1,2,33,63,13,1,57,1,1,0.5,0.236,0.267,0.304,0.571,5,5,4,107,9,,28.1424657534,27.9924657534,10004.4150923483,,,,,,,,,
b24,"Baez, Kevin",25,R,1992,NYM,SS,6,13,13,0,2,0,0,0,0,0,0,0,0,0,0,,0.154,0.154,0.154,0.308,0,0,0,2,1,-12,0.3076923077,0.3076923077,2,-4,-0.5,-4,-0.4,0.421,0.497,-0.2,-0.2,-2
b24,"Baez, Kevin",26,R,1993,NYM-min,,63,233,209,23,54,11,1,2,21,44,20,1,29,0,2,0,0.258,0.325,0.349,0.674,2,1,1,73,3,,23.5895196507,22.9519650655,5474.006695279,,,,,,,,,
b24,"Baez, Kevin",26,R,1993,NYM,SS,52,143,126,10,23,9,0,0,7,17,13,1,17,0,0,,0.183,0.259,0.254,0.513,4,0,0,32,1,40,8.2877697842,8.2877697842,1229.2145454546,-6,-0.6,-2,-0.2,0.488,0.496,-0.3,0.3,-2
b24,"Baez, Kevin",27,R,1994,BAL-min,,110,411,359,50,85,17,1,2,42,92,40,0,52,2,7,0.222,0.237,0.313,0.306,0.619,5,5,2,110,13,,34.4611528822,32.856641604,12938.4551824818,,,,,,,,,
b24,"Baez, Kevin",28,R,1995,DET-min,,116,411,376,30,87,13,2,4,37,67,22,1,57,1,6,0.143,0.231,0.274,0.309,0.583,10,2,1,116,13,,31.7688442211,30.1624371859,11076.5364476886,,,,,,,,,
b24,"Baez, Kevin",29,R,1996,DET-min,,98,337,302,34,74,12,3,11,44,78,24,0,53,3,0,1,0.245,0.301,0.414,0.715,5,4,2,125,6,,37.5766871166,38.0726993865,12385.4585163205,,,,,,,,,
b24,"Baez, Kevin",30,R,1997,MIN-min,,112,425,383,38,105,25,3,5,54,92,29,0,74,3,4,0.429,0.274,0.327,0.394,0.721,3,6,4,151,7,,49.1116504854,48.1662621359,20266.6746823529,,,,,,,,,
b24,"Baez, Kevin",31,R,1998,CIN-min,,98,369,317,51,82,15,0,1,34,85,45,1,53,0,2,0,0.259,0.35,0.315,0.665,3,3,1,100,12,,35.0828729282,34.5303867403,12733.8084552846,,,,,,,,,
b24,"Baez, Kevin",32,R,1999,NYM-CIN-min,,80,249,215,19,58,8,0,1,33,52,28,1,25,3,0,1,0.27,0.355,0.321,0.676,1,3,2,69,4,,24.4197530864,25.0037037037,6429.3746184739,,,,,,,,,
b24,"Baez, Kevin",33,R,2000,NYM-min,,122,476,407,52,113,27,0,5,50,102,51,1,50,4,11,0.267,0.278,0.36,0.381,0.741,4,8,6,155,8,,55.5021834061,52.5144104803,25603.5774789916,,,,,,,,,
b24,"Baez, Kevin",34,R,2001,NYM-min,,100,363,311,35,68,16,0,4,28,63,33,1,62,0,3,0,0.219,0.302,0.309,0.611,9,4,6,96,1,,28.1860465116,27.3488372093,10905.6586225895,,,,,,,,,
b24,"Baez, Kevin",35,R,2002,LGI-min,,115,447,390,51,92,22,0,5,48,99,39,1,49,2,2,0.5,0.236,0.31,0.331,0.641,8,5,5,129,12,,39.3916083916,39.120979021,17101.9774496644,,,,,,,,,
b24,"Baez, Kevin",36,R,2003,CIN-min,,102,390,333,46,94,17,1,5,42,88,32,0,45,0,0,,0.282,0.356,0.384,0.741,11,5,9,128,5,,44.1863013699,44.1863013699,18025.8213333333,,,,,,,,,
b24,"Baez, Kevin",37,R,2004,LGI-min,,98,388,344,36,88,16,1,4,40,76,31,3,45,0,0,,0.256,0.317,0.343,0.66,9,3,1,118,14,,37.4453333333,37.4453333333,13307.2560824742,,,,,,,,,
b24,"Baez, Kevin",38,R,2005,LGI-min,,17,59,53,4,10,3,0,0,3,7,4,0,4,0,0,,0.189,0.246,0.245,0.491,2,0,0,13,1,,3.1929824561,3.1929824561,182.5376271186,,,,,,,,,
b28,"Bagley, Ed",20,U,1884,NYG,P,33,129,121,12,22,4,0,0,8,20,8,,31,,,,0.182,0.233,0.215,0.447,,,,26,,40,6.0465116279,,,-6,-0.6,-6,-0.6,0.483,0.497,-0.6,-0.1,-6
b28,"Bagley, Ed",21,U,1885,NYP,P,15,53,52,5,9,1,0,1,3,8,1,,,,,,0.173,0.189,0.25,0.439,,,0,13,,48,2.4528301887,,,0,0,0,0,0.498,0.5,0,0,0
b28,"Bagley, Ed",22,U,1886,None-min,,25,83,83,6,10,1,1,0,,,,,,0,,,0.12,0.12,0.157,0.277,,,,13,,,,,,,,,,,,,,
b28,"Bagley, Ed",23,U,1887,WBY-min,,8,37,37,2,9,0,0,0,,,,,,0,,,0.243,0.243,0.243,0.486,,,,9,,,,,,,,,,,,,,
b29,"Bagley, Gene",25,U,1886,SCR-min,,21,96,96,22,32,6,0,1,,,,,,5,,,0.333,0.333,0.427,0.76,,,0,41,,,,,,,,,,,,,,
