PID,NAME,AGE,T,YR,TM,G,GS,W,L,WLP,CG,ShO,IP,H,R,ER,TBB,IBB,SO,ERA,GF,SV,HR,HB,BK,WP,SO/BB,H/9,SO/9,BB/9,HR/9,BR/9,RAA,WAA,WAAadj,WAR,RAR,waaWL%,162WL%
p23,"Pagan, Dave",23,R,1973,NYY-min,18,18,8,5,0.615,11,0,133,103,37,30,55,2,111,2.03,,0,5,2,0,5,2.02,7,7.5,3.7,0.3,10.83,,,,,,,
p23,"Pagan, Dave",23,R,1973,NYY,4,1,0,0,,0,0,12.2,16,4,4,1,0,9,2.84,2,0,1,0,0,0,9,11.4,6.4,0.7,0.7,12.54,1,0.1,-0.1,0.2,3,0.537,0.501
p23,"Pagan, Dave",24,R,1974,NYY-min,6,4,1,2,0.333,1,0,28,23,10,9,13,0,20,2.89,,0,1,0,0,0,1.54,7.4,6.4,4.2,0.3,11.57,,,,,,,
p23,"Pagan, Dave",24,R,1974,NYY,16,6,1,3,0.25,1,0,49.1,49,29,28,28,0,39,5.11,2,0,1,0,0,3,1.39,8.9,7.1,5.1,0.2,14.11,-7,-0.8,0,-0.2,-3,0.453,0.495
p23,"Pagan, Dave",25,R,1975,NYY-min,15,2,5,1,0.833,0,5,32,31,8,8,15,3,32,2.25,,5,0,0,0,0,2.13,8.7,9,4.2,0,12.94,,,,,,,
p23,"Pagan, Dave",25,R,1975,NYY,13,0,0,0,,0,1,31,30,16,14,13,5,18,4.06,5,1,2,2,0,1,1.38,8.7,5.2,3.8,0.6,13.06,-3,-0.4,-0.1,-0.2,0,0.473,0.498
p23,"Pagan, Dave",26,R,1976,BAL,27,7,2,5,0.286,1,1,70.1,72,40,37,27,1,47,4.73,6,1,2,1,0,4,1.74,9.2,6,3.5,0.3,12.84,-9,-1,-0.1,-0.8,-6,0.454,0.494
p23,"Pagan, Dave",27,R,1977,PIT-MIL-min,13,9,2,4,0.333,0,1,63,72,41,37,35,1,32,5.29,,1,3,1,0,2,0.91,10.3,4.6,5,0.4,15.43,,,,,,,
p23,"Pagan, Dave",27,R,1977,PIT,25,4,1,1,0.5,1,2,69,87,52,45,26,2,34,5.87,10,2,3,2,0,2,1.31,11.3,4.4,3.4,0.4,15,-19,-1.8,0,-1.2,-12,0.427,0.488
p23,"Pagan, Dave",28,R,1978,PIT-min,18,16,6,8,0.429,3,0,99,116,54,47,23,0,51,4.27,,0,6,1,0,0,2.22,10.5,4.6,2.1,0.5,12.73,,,,,,,
p23,"Pagan, Dave",29,R,1979,PIT-min,9,1,2,0,1,0,0,21,24,13,13,8,0,12,5.57,,0,1,2,0,1,1.5,10.3,5.1,3.4,0.4,14.57,,,,,,,
p25,"Page, Joe",22,L,1940,NYY-min,16,,11,3,0.786,,,98,72,58,40,52,,,3.67,,,,,,,,6.6,,4.8,,,,,,,,,
p25,"Page, Joe",23,L,1941,DET-min,40,,12,12,0.5,,,201,203,125,98,112,,,4.39,,,,,,,,9.1,,5,,,,,,,,,
p25,"Page, Joe",24,L,1942,NYY-min,20,13,7,6,0.538,5,,88,71,49,41,69,,73,4.19,,,,4,1,2,1.06,7.3,7.5,7.1,,14.73,,,,,,,
p25,"Page, Joe",25,L,1943,NYY-min,28,23,14,5,0.737,16,,186,132,69,63,119,,140,3.05,,,,5,0,5,1.18,6.4,6.8,5.8,,12.39,,,,,,,
p25,"Page, Joe",26,L,1944,NYY-min,9,,4,5,0.444,,,73,53,25,22,32,,63,2.71,,,,,,,1.97,6.5,7.8,3.9,,,,,,,,,
